Name,Date,Model,Data,Features,Time Scale,Seq Len,Pred Len,Batch Size,LR,Hidden Dim,Layers,Train Loss,Validation loss
LSTM_IOPTQCfP_13F_3Out_timeF_Unscaled_90Seq_128Batch_1e-06LR_80H_1L,2023-12-13 19:07:05.530000,LSTM,IOPTQCfP,13,Unscaled,90,1,128,1e-06,80,1,0.027982107629733428,0.04331446811556816
LSTM_IOPTQCfP_13F_3Out_timeF_Unscaled_90Seq_128Batch_1e-06LR_80H_1L,2023-12-13 19:18:35.073702,LSTM,IOPTQCfP,13,Unscaled,90,1,128,1e-06,80,1,0.027982107629733428,0.04331446811556816
LSTM_IOPTQCfP_13F_1Out_timeF_Scaled_240Seq_0Label_128Batch_1e-06LR_80H_1L,2024-01-09 16:15:19.418330,LSTM,IOPTQCfP,13,Scaled,240,1,128,1e-06,80,1,0.021816800189712507,0.05744816022925079
LSTM_IOPTQCfP_13F_1Out_timeF_Scaled_240Seq_0Label_128Batch_1e-06LR_80H_1L,2024-01-09 16:16:19.772854,LSTM,IOPTQCfP,13,Scaled,240,1,128,1e-06,80,1,0.021816800189712507,0.05744816022925079
LSTM_IOPTQCfP_13F_1Out_timeF_Scaled_240Seq_0Label_128Batch_1e-06LR_80H_1L,2024-01-09 16:17:36.951721,LSTM,IOPTQCfP,13,Scaled,240,1,128,1e-06,80,1,0.021816800189712507,0.05744816022925079
N2O_LSTM_DQAPTQN_13F_1Out_timeF_Unscaled_240Seq_0Label_16Batch_1e-06LR_256H_2L,2024-01-19 13:24:12.952578,LSTM,DQAPTQN,13,Unscaled,240,1,16,1e-06,256,2,0.001769881336713297,nan
N2O_LSTM_DQAPTQN_13F_1Out_timeF_Unscaled_240Seq_0Label_16Batch_1e-06LR_256H_2L,2024-01-19 13:27:00.451316,LSTM,DQAPTQN,13,Unscaled,240,1,16,1e-06,256,2,0.03030767593277312,0.03504995277809088
N2O_LSTM_DQAPTQN_13F_1Out_timeF_Unscaled_240Seq_0Label_16Batch_1e-06LR_256H_2L,2024-01-19 13:28:54.959176,LSTM,DQAPTQN,13,Unscaled,240,1,16,1e-06,256,2,0.03030767593277312,0.03504995277809088
N2O_LSTM_DQAPTQN_13F_1Out_timeF_Unscaled_240Seq_0Label_16Batch_1e-06LR_256H_2L,2024-01-19 13:30:09.665374,LSTM,DQAPTQN,13,Unscaled,240,1,16,1e-06,256,2,0.03030767593277312,0.03504995277809088
N2O_LSTM_DQAPTQN_13F_1Out_timeF_Unscaled_240Seq_0Label_16Batch_1e-06LR_256H_2L,2024-01-19 13:33:06.500549,LSTM,DQAPTQN,13,Unscaled,240,1,16,1e-06,256,2,0.03030767593277312,0.03504995277809088
N2O_LSTM_DQAPTQN_13F_1Out_timeF_Unscaled_240Seq_0Label_16Batch_1e-06LR_256H_2L,2024-01-19 13:38:49.792356,LSTM,DQAPTQN,13,Unscaled,240,1,16,1e-06,256,2,0.03030767593277312,0.03504995277809088
N2O_LSTM_DQAPTQN_13F_1Out_timeF_Unscaled_240Seq_0Label_16Batch_1e-06LR_256H_2L,2024-01-19 13:48:08.964760,LSTM,DQAPTQN,13,Unscaled,240,1,16,1e-06,256,2,0.03030767593277312,0.03504995277809088
N2O_LSTM_DQAPTQN_13F_1Out_timeF_Unscaled_240Seq_0Label_16Batch_1e-06LR_256H_2L,2024-01-19 13:52:20.485817,LSTM,DQAPTQN,13,Unscaled,240,1,16,1e-06,256,2,0.03030767593277312,0.03504995277809088
N2O_LSTM_DQAPTQN_13F_1Out_timeF_Unscaled_240Seq_0Label_16Batch_1e-06LR_256H_2L,2024-01-19 14:19:45.097851,LSTM,DQAPTQN,13,Unscaled,240,1,16,1e-06,256,2,0.03030767593277312,0.03504995277809088
N2O_LSTM_DQAPTQN_13F_1Out_timeF_Unscaled_240Seq_0Label_16Batch_1e-06LR_256H_2L,2024-01-19 14:35:41.212655,LSTM,DQAPTQN,13,Unscaled,240,1,16,1e-06,256,2,0.03030767593277312,0.03504995277809088
N2O_LSTM_DQAPTQN_13F_1Out_timeF_Unscaled_240Seq_0Label_16Batch_1e-06LR_256H_2L,2024-01-19 14:37:54.190678,LSTM,DQAPTQN,13,Unscaled,240,1,16,1e-06,256,2,0.03030767593277312,0.03504995277809088
N2O_LSTM_DQAPTQN_13F_1Out_timeF_Unscaled_240Seq_0Label_16Batch_1e-06LR_256H_2L,2024-01-19 14:40:52.189194,LSTM,DQAPTQN,13,Unscaled,240,1,16,1e-06,256,2,0.03030767593277312,0.03504995277809088
N2O_LSTM_DQAPTQN_13F_1Out_timeF_Unscaled_240Seq_0Label_16Batch_1e-06LR_256H_2L,2024-01-19 14:43:18.931385,LSTM,DQAPTQN,13,Unscaled,240,1,16,1e-06,256,2,0.03030767593277312,0.03504995277809088
N2O_LSTM_DQAPTQN_13F_1Out_timeF_Unscaled_240Seq_0Label_16Batch_1e-06LR_256H_2L,2024-01-19 14:44:39.848549,LSTM,DQAPTQN,13,Unscaled,240,1,16,1e-06,256,2,0.03030767593277312,0.03504995277809088
